Date,Open,High,Low,Close,Adj Close,Volume
7-15-13,15.178929,15.409286,15.171429,15.265714,13.314294,241917200
7-16-13,15.232857,15.3825,15.148929,15.364286,13.400269,216538000
7-17-13,15.346429,15.436429,15.293571,15.368214,13.403689,198990400
7-18-13,15.477857,15.531071,15.378929,15.42,13.448863,218878800
7-19-13,15.467857,15.499286,15.155357,15.176786,13.236737,268721600
7-22-13,15.337857,15.348214,15.195357,15.225357,13.279098,207796400
7-23-13,15.214286,15.248571,14.953929,14.963929,13.051086,369395600
7-24-13,15.676071,15.878214,15.545,15.7325,13.72141,591936800
7-25-13,15.739286,15.764286,15.564643,15.660714,13.6588,229493600
7-26-13,15.546429,15.751429,15.512143,15.749643,13.736365,200152400
7-29-13,15.742857,16.071072,15.721429,15.9925,13.948174,248057600
7-30-13,16.07,16.326786,16.043928,16.190001,14.12043,309422400
7-31-13,16.249643,16.33357,16.051071,16.161785,14.095822,322957600
8-1-13,16.276787,16.314285,16.187857,16.309999,14.225089,206250800
8-2-13,16.3575,16.530357,16.309286,16.519285,14.40762,274783600
8-5-13,16.596071,16.809643,16.505358,16.766071,14.622862,318855600
8-6-13,16.715,16.853214,16.506071,16.616072,14.492038,334857600
8-7-13,16.564285,16.678572,16.491785,16.606428,14.483623,298858000
8-8-13,16.566429,16.575001,16.355356,16.464643,14.454781,255777200
8-9-13,16.379999,16.445,16.201786,16.230356,14.249092,266865200
8-12-13,16.316429,16.737499,16.308214,16.691429,14.653878,364434000
8-13-13,16.819286,17.66643,16.71607,17.484644,15.350265,881941200
8-14-13,17.781429,18.008928,17.621429,17.803572,15.630264,756372400
8-15-13,17.729286,17.942858,17.467142,17.782499,15.611767,490294000
8-16-13,17.862499,17.962143,17.816429,17.940357,15.750356,362306000
8-19-13,18.012142,18.347857,18,18.133572,15.919985,510518400
8-20-13,18.20393,18.234644,17.886429,17.895357,15.710843,358688400
8-21-13,17.985357,18.112499,17.9,17.941429,15.751293,335879600
8-22-13,18.035,18.056786,17.792856,17.962856,15.770098,244207600
8-23-13,17.973928,17.976786,17.833929,17.893572,15.709276,222731600
8-26-13,17.883928,18.22143,17.875,17.963215,15.770411,330965600
8-27-13,17.785713,17.946787,17.367857,17.449642,15.319541,424188800
8-28-13,17.357143,17.707144,17.357143,17.532143,15.391967,307608000
8-29-13,17.558929,17.732143,17.540358,17.560715,15.417054,239657600
8-30-13,17.571428,17.605356,17.375,17.400715,15.276585,272297200
9-3-13,17.610714,17.878571,17.405357,17.449286,15.319227,331928800
9-4-13,17.841429,17.937143,17.724285,17.810356,15.636221,345032800
9-5-13,17.866072,17.88143,17.629999,17.688213,15.528988,236367600
9-6-13,17.80143,17.834999,17.498215,17.793571,15.621481,359525600
9-9-13,18.035713,18.139999,17.981428,18.077499,15.870757,340687200
9-10-13,18.078571,18.123215,17.482143,17.665714,15.509232,743195600
9-11-13,16.678928,16.9175,16.600357,16.70393,14.664853,898696400
9-12-13,16.732143,16.978571,16.643213,16.881786,14.820999,404051200
9-13-13,16.762142,16.85107,16.59643,16.603571,14.576748,298835600
9-16-13,16.464287,16.486071,15.972143,16.075714,14.113325,543706800
9-17-13,15.998571,16.418215,15.982143,16.261429,14.276366,399380800
9-18-13,16.542143,16.655357,16.452143,16.595715,14.569848,456862000
9-19-13,16.810715,16.993929,16.758928,16.867857,14.808774,404541200
9-20-13,17.071428,17.09107,16.642857,16.693214,14.655453,699302800
9-23-13,17.717857,17.746786,17.235714,17.522858,15.383817,762106800
9-24-13,17.674286,17.695356,17.422144,17.467857,15.335529,364344400
9-25-13,17.47143,17.487143,17.19393,17.1975,15.098177,316957200
9-26-13,17.357143,17.44857,17.282143,17.365,15.245226,237221600
9-27-13,17.277857,17.309643,17.168571,17.241072,15.136427,228040400
9-30-13,17.044643,17.202143,16.943214,17.026787,14.948309,260156400
10-1-13,17.0875,17.469286,17.084999,17.427143,15.299782,353883600
10-2-13,17.343929,17.564285,17.276787,17.484285,15.349952,289184000
10-3-13,17.518213,17.583929,17.169287,17.264643,15.157122,322753200
10-4-13,17.280714,17.307142,17.092857,17.251072,15.145206,258868400
10-7-13,17.377144,17.594643,17.333929,17.419643,15.293202,312292400
10-8-13,17.497856,17.522858,17.162144,17.17643,15.079672,290917200
10-9-13,17.308571,17.42107,17.081429,17.378214,15.256831,301725200
10-10-13,17.547144,17.584999,17.394285,17.487143,15.35246,278602800
10-11-13,17.3925,17.637142,17.327143,17.600357,15.451853,267738800
10-14-13,17.493929,17.770714,17.476786,17.715714,15.55313,261898000
10-15-13,17.768213,17.928572,17.697144,17.809999,15.635907,320073600
10-16-13,17.885357,17.9475,17.829643,17.896786,15.712099,251101200
10-17-13,17.856428,18.027857,17.845715,18.017857,15.818389,253593200
10-18-13,18.071072,18.187857,18.061071,18.174643,15.956039,290542000
10-21-13,18.2775,18.725,18.268572,18.620001,16.347033,398106800
10-22-13,18.800358,18.873215,18.143929,18.566786,16.300306,534063600
10-23-13,18.535713,18.77393,18.535713,18.748571,16.459902,313723200
10-24-13,18.75,19.016787,18.65893,18.996786,16.677822,384764800
10-25-13,18.975714,19.043928,18.753929,18.784286,16.491259,337792000
10-28-13,18.894285,18.964287,18.686071,18.924286,16.61417,550440800
10-29-13,19.1525,19.258928,18.376429,18.452856,16.200289,635807200
10-30-13,18.557501,18.84,18.465,18.746429,16.458025,354163600
10-31-13,18.75,18.838928,18.616785,18.667856,16.389046,275696400
11-1-13,18.715,18.742857,18.422857,18.5725,16.305325,274890000
11-4-13,18.610714,18.815001,18.528929,18.8125,16.516029,244627600
11-5-13,18.735001,18.888929,18.678572,18.766071,16.475262,265213200
11-6-13,18.719643,18.745001,18.507143,18.604286,16.428598,223375600
11-7-13,18.556429,18.685356,18.299286,18.303213,16.162731,262620400
11-8-13,18.377857,18.611786,18.306786,18.591429,16.417246,279316800
11-11-13,18.571072,18.631071,18.371786,18.5375,16.369617,227452400
11-12-13,18.488214,18.71143,18.464287,18.571787,16.399897,204276800
11-13-13,18.5,18.651787,18.462856,18.593929,16.419447,197220800
11-14-13,18.671785,18.902857,18.638214,18.862858,16.656925,282419200
11-15-13,18.806429,18.89607,18.731787,18.749643,16.556952,317920400
11-18-13,18.749643,18.828215,18.507143,18.522499,16.356379,244944000
11-19-13,18.536785,18.692142,18.498928,18.555357,16.385384,208938800
11-20-13,18.543928,18.58643,18.368929,18.392857,16.241892,193916800
11-21-13,18.485714,18.614643,18.345358,18.612143,16.43553,262026800
11-22-13,18.554285,18.648571,18.518929,18.564285,16.393272,223725600
11-25-13,18.607857,18.781071,18.607143,18.705,16.517529,229311600
11-26-13,18.718571,19.147858,18.714287,19.049999,16.822186,401382800
11-27-13,19.153929,19.5,19.049999,19.498571,17.218296,363448400
11-29-13,19.624287,19.940357,19.564644,19.859644,17.537144,318127600
12-2-13,19.928572,20.154642,19.672144,19.686787,17.384497,472544800
12-3-13,19.939285,20.227858,19.917143,20.225714,17.860401,450968000
12-4-13,20.196428,20.328215,20.029285,20.178572,17.818779,377809600
12-5-13,20.451786,20.540714,20.22893,20.282143,17.910238,447580000
12-6-13,20.206785,20.241072,19.984644,20.000713,17.661715,344352400
12-9-13,20.032143,20.342142,20.032143,20.229643,17.863871,320493600
12-10-13,20.127857,20.281429,20.042856,20.198214,17.836119,278269600
12-11-13,20.25,20.391787,19.98893,20.048571,17.703974,359718800
12-12-13,20.076429,20.190714,20.001072,20.019285,17.678114,262290000
12-13-13,20.101786,20.102858,19.77393,19.801071,17.485415,332822000
12-16-13,19.822144,20.094286,19.821787,19.910713,17.582241,282592800
12-17-13,19.850357,19.98,19.763571,19.821072,17.503086,229902400
12-18-13,19.632143,19.694643,19.242857,19.670357,17.369989,565863200
12-19-13,19.625,19.642857,19.418928,19.445,17.170992,320308800
12-20-13,19.479643,19.700357,19.457857,19.607857,17.314798,436413600
12-23-13,20.285713,20.382856,20.098572,20.360357,17.979309,501306400
12-24-13,20.353214,20.424286,20.215357,20.27393,17.902983,167554800
12-26-13,20.289286,20.339287,20.120714,20.139286,17.784082,204008000
12-27-13,20.136429,20.157499,19.982143,20.003214,17.663925,225884400
12-30-13,19.909286,20.003214,19.725714,19.804285,17.488262,253629600
12-31-13,19.791786,20.045713,19.785713,20.036428,17.693258,223084400
1-2-14,19.845715,19.893929,19.715,19.754642,17.444418,234684800
1-3-14,19.745001,19.775,19.301071,19.320715,17.061243,392467600
1-6-14,19.194643,19.52857,19.057142,19.426071,17.154278,412610800
1-7-14,19.440001,19.498571,19.21143,19.287144,17.031595,317209200
1-8-14,19.243214,19.484285,19.23893,19.409286,17.139458,258529600
1-9-14,19.52857,19.530714,19.119642,19.161428,16.920586,279148800
1-10-14,19.279642,19.314285,18.968214,19.033571,16.807678,304976000
1-13-14,18.925358,19.375,18.924286,19.133215,16.895664,378492800
1-14-14,19.222143,19.526072,19.202143,19.513929,17.231857,332561600
1-15-14,19.768572,20.007143,19.702143,19.905714,17.577824,391638800
1-16-14,19.817858,19.887501,19.702856,19.794643,17.479744,229278000
1-17-14,19.695715,19.716785,19.282143,19.309643,17.051464,426739600
1-21-14,19.321072,19.645357,19.300714,19.609644,17.31638,328526800
1-22-14,19.675358,19.903214,19.564644,19.696787,17.39333,379985200
1-23-14,19.640715,19.875,19.4575,19.863571,17.540609,403239200
1-24-14,19.785713,19.843571,19.455357,19.502501,17.221769,429354800
1-27-14,19.645357,19.814285,19.491072,19.660713,17.361477,554878800
1-28-14,18.17,18.392857,17.93107,18.089287,15.973825,1065523200
1-29-14,17.998215,18.120358,17.807858,17.883928,15.792479,502810000
1-30-14,17.947857,18.089287,17.739286,17.849285,15.761889,678501600
1-31-14,17.684999,17.911785,17.626785,17.878571,15.78775,464797200
2-3-14,17.950357,18.133215,17.832144,17.911785,15.817078,401464000
2-4-14,18.066071,18.195,17.955713,18.17107,16.046045,376681200
2-5-14,18.091429,18.402857,18.080357,18.306786,16.16589,328344800
2-6-14,18.216429,18.339287,18.13607,18.303928,16.260115,257765200
2-7-14,18.620714,18.676071,18.477858,18.559999,16.487595,370280400
2-10-14,18.523571,18.999643,18.5,18.8925,16.782967,345559200
2-11-14,18.950357,19.205357,18.910713,19.14143,17.004093,282256800
2-12-14,19.176786,19.27,19.044287,19.139999,17.002827,308100800
2-13-14,19.094999,19.458929,19.078571,19.44393,17.272827,307398000
2-14-14,19.373928,19.499287,19.32893,19.428213,17.258862,272924400
2-18-14,19.5,19.685356,19.486071,19.499643,17.322313,260251600
2-19-14,19.455357,19.531786,19.083929,19.191786,17.048832,313768000
2-20-14,19.035357,19.178572,18.892857,18.969643,16.851494,305858000
2-21-14,19.028214,19.091785,18.735714,18.758928,16.664312,278784800
2-24-14,18.683929,18.925714,18.657858,18.84107,16.737276,288909600
2-25-14,18.906429,18.913214,18.607143,18.645,16.563099,231952000
2-26-14,18.700357,18.75,18.414286,18.476786,16.413666,276217200
2-27-14,18.469286,18.885,18.430357,18.845358,16.741087,301882000
2-28-14,18.895714,19.026787,18.647142,18.794287,16.695717,371968800
3-3-14,18.693571,18.951786,18.671785,18.848572,16.74394,238781200
3-4-14,18.964287,19.022858,18.848928,18.972857,16.854343,259140000
3-5-14,18.96143,19.098213,18.897499,19.012857,16.889883,200062800
3-6-14,19.028214,19.087143,18.860714,18.955357,16.838802,185488800
3-7-14,18.967501,18.999287,18.7875,18.944286,16.828964,220729600
3-10-14,18.870001,19.047501,18.869286,18.96143,16.844202,178584000
3-11-14,19.123215,19.240713,19.02107,19.14607,17.008217,279224400
3-12-14,19.089643,19.191071,19,19.164642,17.024719,199326400
3-13-14,19.194286,19.273571,18.898571,18.951786,16.835629,257742800
3-14-14,18.885357,18.960358,18.678572,18.73893,16.646545,237199200
3-17-14,18.84643,18.9275,18.780357,18.812143,16.711584,199544800
3-18-14,18.782143,18.998928,18.757143,18.978571,16.859425,209647200
3-19-14,19.009287,19.151428,18.892857,18.973572,16.854984,224756000
3-20-14,18.924643,19.02393,18.833929,18.882143,16.773764,208398400
3-21-14,18.997499,19.0625,18.797501,19.031071,16.906063,374046400
3-24-14,19.229286,19.303572,19.109285,19.256786,17.106573,355700800
3-25-14,19.339287,19.491072,19.27107,19.463928,17.290588,282293200
3-26-14,19.518572,19.607143,19.245001,19.277857,17.125294,299768000
3-27-14,19.286428,19.339287,19.111429,19.195,17.051691,222031600
3-28-14,19.225714,19.247856,19.080357,19.173571,17.032652,200564000
3-31-14,19.258215,19.314644,19.140356,19.169287,17.028845,168669200
4-1-14,19.205713,19.352501,19.170357,19.344643,17.184624,200760000
4-2-14,19.370714,19.41,19.295,19.376785,17.213179,180420800
4-3-14,19.335358,19.375,19.201429,19.2425,17.093887,162344000
4-4-14,19.278929,19.285713,18.949286,18.99357,16.872747,275251200
4-7-14,18.857857,18.960714,18.638929,18.695356,16.607836,289850400
4-8-14,18.756786,18.790001,18.525,18.694286,16.606884,243888400
4-9-14,18.665714,18.946072,18.643572,18.940001,16.825159,206169600
4-10-14,18.952856,19.008572,18.684643,18.695715,16.608152,239652000
4-11-14,18.535713,18.672501,18.469286,18.557501,16.485376,271717600
4-14-14,18.639286,18.648571,18.471786,18.63143,16.551043,205674000
4-15-14,18.581072,18.629999,18.261786,18.498571,16.43302,266490000
4-16-14,18.501785,18.610357,18.362143,18.536072,16.466333,214765600
4-17-14,18.571428,18.848572,18.542856,18.747856,16.65447,284334400
4-21-14,18.762142,19.004999,18.712856,18.970358,16.852129,182548800
4-22-14,18.868214,18.993929,18.803572,18.989286,16.868942,202563200
4-23-14,18.895,18.968929,18.730356,18.741072,16.648443,394940000
4-24-14,20.293215,20.357143,20.026072,20.2775,18.013319,759911600
4-25-14,20.161785,20.428213,20.14143,20.42643,18.145611,390275200
4-28-14,20.457144,21.276787,20.448214,21.217501,18.848354,669485600
4-29-14,21.205,21.285,21.053928,21.154642,18.792517,337377600
4-30-14,21.165714,21.408215,21.064285,21.074642,18.721443,456640800
5-1-14,21.142857,21.242857,20.941429,21.124287,18.765553,244048000
5-2-14,21.155001,21.22143,21.061071,21.16357,18.800444,191514400
5-5-14,21.076429,21.464287,21.071428,21.462856,19.066315,287067200
5-6-14,21.492857,21.586071,21.22893,21.22893,18.858513,374564400
5-7-14,21.258928,21.331785,20.990356,21.154642,18.792517,282864400
5-8-14,21.008928,21.22893,20.942858,20.999643,18.75902,230297200
5-9-14,20.876429,20.9375,20.72607,20.912144,18.680855,291597600
5-12-14,20.981787,21.202143,20.978571,21.172501,18.913429,213208800
5-13-14,21.142857,21.23357,21.09643,21.205713,18.943096,159737200
5-14-14,21.158215,21.335714,21.133572,21.209642,18.946609,166404000
5-15-14,21.239286,21.307142,21.001429,21.029285,18.785501,230846000
5-16-14,21.022499,21.340357,20.907143,21.339643,19.062738,276256400
5-19-14,21.351786,21.690357,21.333214,21.592501,19.288616,317755200
5-20-14,21.589643,21.657143,21.454643,21.596786,19.29244,234836000
5-21-14,21.565357,21.667856,21.502144,21.653929,19.343493,196859600
5-22-14,21.664286,21.780357,21.575001,21.688213,19.374119,200760000
5-23-14,21.6875,21.954643,21.659643,21.933214,19.592979,232209600
5-27-14,21.995714,22.352142,21.986786,22.343929,19.959866,348866000
5-28-14,22.357857,22.493929,22.277857,22.286072,19.908186,315481600
5-29-14,22.423214,22.745358,22.420357,22.692142,20.270929,376474000
5-30-14,22.785,23.006071,22.460714,22.607143,20.195,564020800
6-2-14,22.64143,22.672501,22.232143,22.451786,20.056219,369350800
6-3-14,22.445,22.812143,22.4375,22.769285,20.339846,292709200
6-4-14,22.765715,23.138929,22.718214,23.029285,20.572104,335482000
6-5-14,23.078571,23.191786,22.950357,23.119642,20.652822,303805600
6-6-14,23.210714,23.259287,23.016787,23.05607,20.596029,349938400
6-9-14,23.174999,23.469999,22.9375,23.424999,20.925591,301660000
6-10-14,23.682501,23.762501,23.3925,23.5625,21.048426,251108000
6-11-14,23.532499,23.690001,23.3675,23.465,20.961329,182724000
6-12-14,23.51,23.530001,22.975,23.0725,20.61071,218996000
6-13-14,23.049999,23.110001,22.719999,22.82,20.385143,218100000
6-16-14,22.877501,23.1875,22.862499,23.049999,20.590605,142244000
6-17-14,23.077499,23.174999,22.950001,23.02,20.563808,118904000
6-18-14,23.067499,23.0725,22.8375,23.045,20.586142,134056000
6-19-14,23.0725,23.075001,22.834999,22.965,20.514673,142112000
6-20-14,22.9625,23.137501,22.725,22.727501,20.302517,403592000
6-23-14,22.83,22.905001,22.65,22.7075,20.284649,174776000
6-24-14,22.6875,22.934999,22.547501,22.57,20.161825,156144000
6-25-14,22.5525,22.674999,22.4125,22.59,20.179689,147476000
6-26-14,22.592501,22.762501,22.450001,22.725,20.300287,130516000
6-27-14,22.705,23,22.692499,22.995001,20.541477,256116000
6-30-14,23.025,23.432501,23.022499,23.2325,20.753635,197929200
7-1-14,23.379999,23.5175,23.282499,23.379999,20.885395,152892000
7-2-14,23.467501,23.514999,23.272499,23.370001,20.876467,113860000
7-3-14,23.4175,23.525,23.299999,23.5075,20.999287,91567200
7-7-14,23.535,23.997499,23.525,23.9925,21.432539,225872000
7-8-14,24.067499,24.200001,23.48,23.8375,21.294085,260888000
7-9-14,23.860001,23.987499,23.690001,23.8475,21.30302,145744000
7-10-14,23.440001,23.887501,23.379999,23.76,21.224852,158744000
7-11-14,23.84,23.9725,23.715,23.805,21.265049,136072000
7-14-14,23.965,24.2225,23.9125,24.112499,21.53974,171240000
7-15-14,24.200001,24.2125,23.7575,23.83,21.287382,181911600
7-16-14,24.2425,24.275,23.684999,23.695,21.166786,213585200
7-17-14,23.7575,23.82,23.1425,23.272499,20.78936,229192000
7-18-14,23.405001,23.684999,23.254999,23.6075,21.088615,199952000
7-21-14,23.747499,23.75,23.43,23.485001,20.979193,156316000
7-22-14,23.67,23.7225,23.530001,23.68,21.153385,220788000
7-23-14,23.855,24.469999,23.7925,24.297501,21.704996,371672000
7-24-14,24.26,24.33,24.105,24.2575,21.669271,182916000
7-25-14,24.2125,24.459999,24.16,24.4175,21.812197,173876000
7-28-14,24.455,24.809999,24.387501,24.754999,22.11368,221272000
7-29-14,24.8325,24.860001,24.5625,24.594999,21.970753,172572000
7-30-14,24.610001,24.674999,24.4175,24.5375,21.919397,132040000
7-31-14,24.290001,24.362499,23.8325,23.9,21.349916,227372000
8-1-14,23.725,24.155001,23.702499,24.032499,21.468269,194044000
8-4-14,24.092501,24.145,23.7925,23.897499,21.347681,159832000
8-5-14,23.84,23.92,23.59,23.780001,21.242714,223732000
8-6-14,23.6875,23.870001,23.6775,23.74,21.206984,154232000
8-7-14,23.7325,23.987499,23.525,23.620001,21.204739,186844000
8-8-14,23.565001,23.705,23.32,23.684999,21.263096,167460000
8-11-14,23.817499,24.02,23.709999,23.997499,21.543638,146340000
8-12-14,24.01,24.219999,23.9025,23.9925,21.539148,135180000
8-13-14,24.0375,24.309999,24.01,24.309999,21.824186,127664000
8-14-14,24.3325,24.3925,24.200001,24.375,21.88254,112464000
8-15-14,24.475,24.547501,24.215,24.495001,21.990267,195804000
8-18-14,24.622499,24.842501,24.495001,24.790001,22.255098,190288000
8-19-14,24.852501,25.17,24.83,25.1325,22.562578,277596000
8-20-14,25.110001,25.272499,24.987499,25.1425,22.571556,210796000
8-21-14,25.1425,25.235001,25.0275,25.145,22.573797,133912000
8-22-14,25.0725,25.3675,25.047501,25.33,22.73988,176736000
8-25-14,25.4475,25.5425,25.32,25.385,22.789265,161080000
8-26-14,25.355,25.375,25.215,25.2225,22.643375,132608000
8-27-14,25.254999,25.6425,25.174999,25.532499,22.921679,209476000
8-28-14,25.397499,25.695,25.389999,25.5625,22.948608,273840000
8-29-14,25.715,25.725,25.549999,25.625,23.004717,178380000
9-2-14,25.764999,25.934999,25.68,25.825001,23.184275,214256000
9-3-14,25.775,25.799999,24.645,24.735001,22.205723,501684000
9-4-14,24.7125,25.022499,24.4475,24.530001,22.021683,342872000
9-5-14,24.700001,24.8475,24.577499,24.7425,22.212461,233828000
9-8-14,24.825001,24.827499,24.512501,24.59,22.075554,185426800
9-9-14,24.77,25.77,24.035,24.497499,21.992504,759385200
9-10-14,24.502501,25.2775,24.440001,25.25,22.668066,403478400
9-11-14,25.102501,25.360001,24.905001,25.3575,22.764572,249412400
9-12-14,25.3025,25.547501,25.27,25.415001,22.816195,250504400
9-15-14,25.702499,25.762501,25.360001,25.407499,22.809458,245266000
9-16-14,24.950001,25.315001,24.7225,25.215,22.636642,267632400
9-17-14,25.317499,25.450001,25.147499,25.395,22.798239,243706000
9-18-14,25.4825,25.5875,25.389999,25.4475,22.845367,149197600
9-19-14,25.5725,25.5875,25.125,25.24,22.659088,283609600
9-22-14,25.450001,25.535,25.145,25.264999,22.68153,211153600
9-23-14,25.15,25.735001,25.135,25.66,23.036135,253608800
9-24-14,25.540001,25.7125,25.299999,25.4375,22.836395,240687200
9-25-14,25.127501,25.1775,24.43,24.467501,21.96558,400368000
9-26-14,24.6325,25.1875,24.6,25.1875,22.611959,249482000
9-29-14,24.6625,25.110001,24.657499,25.0275,22.468315,199065200
9-30-14,25.202499,25.385,25.1325,25.1875,22.611959,221056400
10-1-14,25.147499,25.172501,24.674999,24.795,22.259594,205965200
10-2-14,24.817499,25.055,24.51,24.975,22.421183,191031200
10-3-14,24.860001,25.0525,24.76,24.905001,22.358343,173878400
10-6-14,24.987499,25.1625,24.855,24.905001,22.358343,148204800
10-7-14,24.8575,25.030001,24.682501,24.6875,22.16308,168376800
10-8-14,24.690001,25.2775,24.577499,25.200001,22.623173,229618800
10-9-14,25.385,25.594999,25.1525,25.254999,22.67255,309506000
10-10-14,25.172501,25.5075,25.075001,25.182501,22.607464,265326400
10-13-14,25.3325,25.445,24.952499,24.952499,22.400993,214333600
10-14-14,25.0975,25.129999,24.6425,24.6875,22.16308,254754400
10-15-14,24.4925,24.7875,23.795,24.385,21.891512,403734400
10-16-14,23.887501,24.43,23.852501,24.065001,21.604237,288618000
10-17-14,24.375,24.75,24.202499,24.4175,21.920691,272718800
10-20-14,24.58,24.99,24.555,24.940001,22.389771,310069200
10-21-14,25.754999,25.754999,25.317499,25.6175,22.997984,378495600
10-22-14,25.709999,26.0275,25.65,25.747499,23.114693,273052400
10-23-14,26.02,26.262501,25.907499,26.2075,23.527655,284298800
10-24-14,26.295,26.372499,26.1325,26.305,23.615183,188215600
10-27-14,26.2125,26.370001,26.174999,26.2775,23.590496,136750800
10-28-14,26.35,26.684999,26.3375,26.684999,23.956326,192243600
10-29-14,26.6625,26.842501,26.59,26.834999,24.090994,210751600
10-30-14,26.74,26.8375,26.475,26.745001,24.010199,162619200
10-31-14,27.002501,27.01,26.8025,27,24.239119,178557200
11-3-14,27.055,27.575001,27.002501,27.35,24.553331,209130400
11-4-14,27.34,27.372499,26.93,27.15,24.373772,166297600
11-5-14,27.275,27.325001,27.032499,27.215,24.432137,149743600
11-6-14,27.15,27.1975,26.950001,27.174999,24.502012,139874000
11-7-14,27.1875,27.33,27.137501,27.252501,24.571882,134766000
11-10-14,27.254999,27.3325,27.1675,27.2075,24.531315,108782000
11-11-14,27.174999,27.4375,27.1,27.424999,24.727413,109769200
11-12-14,27.344999,27.8575,27.342501,27.8125,25.076801,187769600
11-13-14,27.950001,28.362499,27.9,28.205,25.430698,238091600
11-14-14,28.2875,28.547501,27.8025,28.545,25.737255,176254400
11-17-14,28.567499,29.32,28.325001,28.497499,25.694426,186986800
11-18-14,28.485001,28.922501,28.4725,28.8675,26.028028,176896000
11-19-14,28.860001,28.934999,28.450001,28.6675,25.847698,167476800
11-20-14,28.727501,29.215,28.7125,29.077499,26.217379,173582000
11-21-14,29.377501,29.3925,29.0075,29.1175,26.253441,228717200
11-24-14,29.2125,29.692499,29.155001,29.657499,26.74033,189803200
11-25-14,29.7675,29.9375,29.362499,29.4,26.508154,275361600
11-26-14,29.485001,29.775,29.4575,29.75,26.823725,163073200
11-28-14,29.817499,29.85,29.512501,29.7325,26.807953,99257600
12-1-14,29.702499,29.8125,27.817499,28.7675,25.937868,335256000
12-2-14,28.375,28.9375,28.1875,28.657499,25.838688,237395600
12-3-14,28.9375,29.0875,28.7775,28.9825,26.131721,172253600
12-4-14,28.942499,29.299999,28.8225,28.872499,26.032539,168178000
12-5-14,28.997499,29.02,28.66,28.75,25.922094,153275600
12-8-14,28.525,28.6625,27.905001,28.1,25.336027,230659600
12-9-14,27.547501,28.575001,27.3375,28.530001,25.723732,240832000
12-10-14,28.602501,28.7125,27.885,27.987499,25.234589,178261200
12-11-14,28.065001,28.450001,27.834999,27.905001,25.160204,165606800
12-12-14,27.615,27.967501,27.395,27.432501,24.734184,224112400
12-15-14,27.674999,27.9,26.5875,27.057501,24.396067,268872400
12-16-14,26.592501,27.540001,26.565001,26.6875,24.062462,243162800
12-17-14,26.780001,27.459999,26.705,27.352501,24.662048,213647200
12-18-14,27.967501,28.1625,27.665001,28.1625,25.392374,236024800
12-19-14,28.065001,28.309999,27.915001,27.945,25.19627,353719200
12-22-14,28.040001,28.372499,27.9925,28.235001,25.457747,180670000
12-23-14,28.307501,28.3325,28.115,28.135,25.367579,104113600
12-24-14,28.145,28.1775,28.002501,28.002501,25.248117,57918400
12-26-14,28.025,28.629999,28.002501,28.497499,25.694426,134884000
12-29-14,28.4475,28.692499,28.424999,28.477501,25.676395,110395600
12-30-14,28.41,28.48,28.0275,28.129999,25.363079,119526000
12-31-14,28.205,28.282499,27.5525,27.594999,24.880701,165613600
1-2-15,27.8475,27.860001,26.8375,27.3325,24.64402,212818400
1-5-15,27.0725,27.1625,26.352501,26.5625,23.949759,257142000
1-6-15,26.635,26.8575,26.157499,26.565001,23.952005,263188400
1-7-15,26.799999,27.049999,26.674999,26.9375,24.287874,160423600
1-8-15,27.307501,28.0375,27.174999,27.9725,25.221066,237458000
1-9-15,28.1675,28.3125,27.5525,28.002501,25.248117,214798000
1-12-15,28.15,28.157499,27.200001,27.3125,24.625982,198603200
1-13-15,27.8575,28.200001,27.227501,27.555,24.844637,268367600
1-14-15,27.26,27.622499,27.125,27.450001,24.749962,195826400
1-15-15,27.5,27.514999,26.665001,26.705,24.078241,240056000
1-16-15,26.7575,26.895,26.299999,26.497499,23.891148,314053200
1-20-15,26.959999,27.2425,26.625,27.18,24.506517,199599600
1-21-15,27.237499,27.764999,27.067499,27.387501,24.693609,194303600
1-22-15,27.565001,28.1175,27.43,28.1,25.336027,215185600
1-23-15,28.075001,28.4375,27.8825,28.245001,25.466764,185859200
1-26-15,28.434999,28.59,28.200001,28.275,25.493811,222460000
1-27-15,28.105,28.120001,27.2575,27.285,24.601187,382274800
1-28-15,29.407499,29.530001,28.827499,28.827499,25.991962,585908400
1-29-15,29.08,29.797501,28.889999,29.725,26.801189,337745600
1-30-15,29.6,30,29.2125,29.290001,26.408974,334982000
2-2-15,29.512501,29.7925,29.02,29.657499,26.74033,250956400
2-3-15,29.625,29.772499,29.4025,29.6625,26.744835,207662800
2-4-15,29.625,30.127501,29.577499,29.889999,26.949957,280598800
2-5-15,30.004999,30.057501,29.8125,29.985001,27.142313,168984800
2-6-15,30.004999,30.0625,29.612499,29.7325,26.913755,174826400
2-9-15,29.637501,29.959999,29.6075,29.93,27.092522,155559200
2-10-15,30.0425,30.5375,30.040001,30.504999,27.613014,248034000
2-11-15,30.692499,31.23,30.625,31.219999,28.260225,294247200
2-12-15,31.514999,31.870001,31.3925,31.615,28.617783,297898000
2-13-15,31.82,31.82,31.4125,31.77,28.758089,217088800
2-17-15,31.872499,32.220001,31.73,31.9575,28.927814,252609600
2-18-15,31.907499,32.195,31.862499,32.18,29.129215,179566800
2-19-15,32.119999,32.2575,32.0825,32.112499,29.068113,149449600
2-20-15,32.154999,32.375,32.012501,32.375,29.305733,195793600
2-23-15,32.505001,33.25,32.415001,33.25,30.097782,283896400
